Feature,Class
0.8977693568105003,2
0.053249752871097566,0
0.6122951295407487,1
0.949590440845311,2
0.8094034360903574,2
0.3844263051710699,1
0.5966523851107352,1
0.5716302614929539,1
0.2065349845773844,0
0.21517404362077863,0
0.6176642389898518,1
0.2473977211599495,0
0.8673732246758146,2
0.05572051669987221,0
0.04952935089312649,0
0.635244203690489,1
0.6982475798904125,2
0.013411530373195979,0
0.07994883924100638,0
0.7859799164974306,2
0.1893241443124991,0
0.3539833282678766,1
0.953316879655995,2
0.8805225967741804,2
0.6046206232801193,1
0.833466184565874,2
0.5068347954903665,1
0.1649961666962958,0
0.24018400655644623,0
0.18510986363849335,0
0.6862395893155925,2
0.8651744776241875,2
0.7771042123169069,2
0.9807473063520009,2
0.7359766972792614,2
0.688078381017461,2
0.8395264291135476,2
0.6053224389407187,1
0.4075822425795851,1
0.5269569387797143,1
0.8893937325018897,2
0.727688732786234,2
0.5995393835071191,1
0.995511327465234,2
0.865407161963682,2
0.4995300776237025,1
0.2008482763994559,0
0.26223660389503634,0
0.7586421856203196,2
0.8229779745719515,2
0.42234316058919885,1
0.8425526474288796,2
0.016150370519515844,0
0.3112274610118472,0
0.6888460013322829,2
0.007917146833068767,0
0.6414522476473904,1
0.43726337193807796,1
0.6845278401614442,2
0.3499439020163404,1
0.4488698909086859,1
0.6623929664532465,2
0.03177900835324132,0
0.5417565445959319,1
0.6846933598521797,2
0.9058963357539932,2
0.8895418957110481,2
0.40351075208797793,1
0.4417983157408574,1
0.36772095668485005,1
0.9633699584986545,2
0.8918550117886787,2
0.013707177496735667,0
0.5397559298844832,1
0.8884299551033361,2
0.3339063876212566,1
0.3176730712841326,0
0.36929745588086804,1
0.14021197802720486,0
0.4845552021322943,1
0.15951032127161258,0
0.10780818315619956,0
0.783476119302825,2
0.537972398112157,1
0.03447759871102363,0
0.02115645468678229,0
0.061509708871479996,0
0.8425274837890633,2
0.8508285393953335,2
0.0874688915272338,0
0.23862157541653117,0
0.5567625594183945,1
0.5135761326839096,1
0.06540983990463556,0
0.7695309021913476,2
0.3853231603249956,1
0.40253621135935425,1
0.050092376744983125,0
0.4215772950104628,1
0.8467505955198933,2
0.5626753821736777,1
0.33015732896094163,1
0.9764069988332753,2
0.8507639042572037,2
0.18594309219656824,0
0.7782099751508393,2
0.28599385656354115,0
0.10154370044388261,0
0.7520204726487542,2
0.7307175572121078,2
0.14776402563058622,0
0.18258532240346803,0
0.4462462062220254,1
0.2587131526947498,0
0.9191581449141564,2
0.822080255160518,2
0.9248501889939688,2
0.2892826002254938,0
0.9263132654384867,2
0.5229176787804932,1
0.8799618585544229,2
0.6565181436891758,1
0.017972141386564666,0
0.7489733892821138,2
0.5664209267629582,1
0.541410585873099,1
0.9161829612062359,2
0.33439832894004773,1
0.1644700258529651,0
0.2583114460964028,0
0.7346629144332414,2
0.4572075671606455,1
0.12679435128756233,0
0.6787886569261496,2
0.30340922769928236,0
0.9656738994122728,2
0.5846955473064889,1
0.9247296776677076,2
0.8514219883930036,2
0.022739471265799005,0
0.32290479367756875,0
0.6043917791847087,1
0.23138033469778307,0
0.6165543645629322,1
0.8716198220207781,2
0.8676450949341685,2
0.12211620094824316,0
0.3494321872110506,1
0.6134845555365613,1
0.7755847696783753,2
0.26498238469645685,0
0.6902452339089898,2
0.07253949773801871,0
0.6499724210729352,1
0.31881540818944853,0
0.4182945143430953,1
0.5828176900559418,1
0.2782412798202951,0
0.8718614787871026,2
0.7090214458965912,2
0.8578891367320263,2
0.6797317486230365,2
0.15022328680649444,0
0.5512023612209809,1
0.6765920398227607,2
0.0509803100417936,0
0.9367731459376982,2
0.49530766111700797,1
0.0007355725885105358,0
0.026439843853072187,0
0.12576224113426848,0
0.568573395688557,1
0.07273998206233834,0
0.46921894305698597,1
0.3042630266978843,0
0.9768393708653873,2
0.012046762827134239,0
0.15845757123799475,0
0.09393889371487996,0
0.5207721300542587,1
0.14435713189521882,0
0.8563842080474795,2
0.5422918361111119,1
0.2242584234926075,0
0.8378101453950083,2
0.6780547995303431,2
0.4050789687913181,1
0.6725491763570111,2
0.7620247770923516,2
0.04232055184546868,0
0.16873946776369664,0
0.5928541674883773,1
0.12668535563196404,0
0.13491118691787596,0
0.5332408601028696,1
0.5575658159860204,1
0.6299248000404531,1
0.0015135396555291392,0
0.533528982643913,1
0.49260330933901353,1
0.21004137888986463,0
0.6385002292903228,1
0.9361243554662378,2
0.006207818047185398,0
0.5825055898266555,1
0.07193278720344776,0
0.8583645614379993,2
0.9769220416367487,2
0.8433012343718898,2
0.22006576192736316,0
0.5028267918248259,1
0.6006840236727542,1
0.42790106807974226,1
0.7534689298689647,2
0.6474332389267494,1
0.07170216321795142,0
0.6831812870762752,2
0.7898921397676859,2
0.23381558318750906,0
0.2162463744683587,0
0.396717722388902,1
0.7995876423180076,2
0.7790308633741674,2
0.8153974909733586,2
0.8533814415067045,2
0.012465116787344965,0
0.6448071663062256,1
0.5857915095046907,1
0.512418109289777,1
0.01707355290728374,0
0.25735869478263496,0
0.3341008311327017,1
0.03250566213627737,0
0.3252474390442589,0
0.17676911270656215,0
0.5150081352266738,1
0.9199356446773818,2
0.024617560818944506,0
0.8471685458779226,2
0.10073280730625378,0
0.6028909747117358,1
0.27519910696701066,0
0.7706654472178763,2
0.4154103478886716,1
0.5573630198143881,1
0.7145589711240125,2
0.5261100498261194,1
0.3194975409101447,0
0.27568911522378703,0
0.21499514403489528,0
0.7787023256572675,2
0.7233405060921725,2
0.9659674801557925,2
0.7105038001469739,2
0.8105932677832085,2
0.055681648277357665,0
0.0724196023230611,0
0.8103044974902122,2
0.27762776630555086,0
0.053990119821316074,0
0.05824226838113866,0
0.16694788323910836,0
0.3566908843800336,1
0.7006598816184029,2
0.6389446455553209,1
0.8254661807201784,2
0.15159025972336715,0
0.1367079200628104,0
0.09771858278959389,0
0.9848127123321991,2
0.3716017420727512,1
0.4256437667117151,1
0.3684670814256147,1
0.05382125102256041,0
0.07488843372294329,0
0.5765399065870889,1
0.41258423265584265,1
0.007259945094003739,0
0.6216624334394312,1
0.652605079323678,1
0.3814453211416341,1
0.09409464635466003,0
0.10480426218402739,0
0.7092551144646563,2
0.29031652828536636,0
0.26810219272929425,0
0.7673547276826741,2
0.8069361175350568,2
0.26953072098712394,0
0.29969330084910706,0
0.9297463411000134,2
0.7354709330465667,2
0.4239734253717634,1
0.7031345282820654,2
0.518848641501333,1
0.8699156696548735,2
0.7589779567107564,2
0.21258307514380492,0
0.9733380378945974,2
0.38719217185136234,1
0.24333474528529453,0
0.7393085826063319,2
0.8949310962875908,2
0.08929832542322913,0
0.3505200718013918,1
0.40089000854244616,1
0.3666985144736701,1
0.11826976262857736,0
0.3946129537550753,1
0.9449971172236855,2
0.4802310184374189,1
0.3813282273255454,1
0.12055568887049395,0
0.0198537393514554,0
0.699511273906487,2
0.508042232659503,1
0.8513836620173004,2
0.7435541537029626,2
0.9389121630218897,2
0.7429281131216202,2
0.8046816030415026,2
0.3690545290903928,1
0.9417432457062608,2
0.9887662817618051,2
0.5526410446528108,1
0.9498136320915596,2
0.2703674006439287,0
0.2285554507823131,0
0.2312761043185967,0
0.5057842262181924,1
0.01643817620453425,0
0.583178542120152,1
0.6691243546733273,2
0.9143484489605702,2
0.3830598800932741,1
0.5928708967135965,1
0.11711111065590252,0
0.9355622856434286,2
0.04580174374388424,0
0.5186611427753671,1
0.10829830749348102,0
0.6240280995325097,1
0.43435966224788414,1
0.9997022189177717,2
0.4090533590768989,1
0.5320672686223683,1
0.9678429191211322,2
0.6360435552347132,1
0.9501732983003626,2
0.7474856802272347,2
0.4787991275999939,1
0.9857348536515437,2
0.5617477203464994,1
0.05419514193886654,0
0.816879408969818,2
0.5899319649977987,1
0.8625816698916815,2
0.40508308577373264,1
0.5661988487751826,1
0.676259343861329,2
0.04034144593712674,0
0.6947229585258146,2
0.39545734275363853,1
0.0872468758552033,0
0.3990293542208526,1
0.7405588888192713,2
0.9742759002049911,2
0.9010180913216733,2
0.7709792942077446,2
0.9299605439130848,2
0.8031065074926816,2
0.1390414213169059,0
0.1726589510946609,0
0.1465678611575877,0
0.24828836037622126,0
0.8234362070021024,2
0.21788560987530992,0
0.04838170994759872,0
0.0036738760856076524,0
0.36863447645283676,1
0.11053722458937487,0
0.22284373823125114,0
0.7651396266522054,2
0.4647305786082331,1
0.8873310933992183,2
0.26861759117317585,0
0.04929441740288831,0
0.09399613991843281,0
0.37498491616498053,1
0.798190144895956,2
0.9580301951918071,2
0.30290540520084297,0
0.5579271091600316,1
0.5831414231829896,1
0.0636036730995394,0
0.30490639462467717,0
0.06541356069173299,0
0.14488173257590353,0
0.35909779343018167,1
0.9957326883803419,2
0.6204068174578218,1
0.8744914667778328,2
0.9971367988800576,2
0.5749066515009343,1
0.6513091931112635,1
0.3794248264763598,1
0.2895500218346988,0
0.06737097041983453,0
0.15656489743675095,0
0.07028231256425621,0
0.8002859725198479,2
0.06940842724442375,0
0.7058016398726754,2
0.17187737008081716,0
0.607919667174676,1
0.016984492630300885,0
0.295505034051578,0
0.452718099519411,1
0.21680355110766525,0
0.3617563110448434,1
0.41401447888938825,1
0.09550591945820908,0
0.012509194279191505,0
0.24544192281543087,0
0.02742134676089003,0
0.951714695526028,2
0.053072949427470206,0
0.15017350980977606,0
0.03151101445132243,0
0.6115332426766145,1
0.8961910739503918,2
0.6402516711498122,1
0.7783665765067905,2
0.846419543385864,2
0.4457406424679303,1
0.9850958577492738,2
0.17954093245520963,0
0.17655778622350893,0
0.500501978001124,1
0.39695184734252087,1
0.4963600829568091,1
0.37781381362664324,1
0.1432976877643649,0
0.1715513318922226,0
0.42806619440029314,1
0.795197292602528,2
0.4728915110986672,1
0.4625546139941107,1
0.13510340063440762,0
0.2319769180201814,0
0.8736565457197647,2
0.0011706538270954692,0
0.7578942134774784,2
0.03554312077242583,0
0.10353282764047611,0
0.5606088111541411,1
0.8212919483449477,2
0.348736097622139,1
0.3119091394414616,0
0.38891028474511724,1
0.37257890084659506,1
0.31047736228248446,0
0.14504509314367353,0
0.36076810286984073,1
0.9058166664109751,2
0.6344005768731454,1
0.32772314094185284,0
0.3409091014759116,1
0.9679583470146039,2
0.12437505758688616,0
0.8857849949059095,2
0.6564956197015952,1
0.5070510109462364,1
0.36607534931603114,1
0.8330149740771257,2
0.6799218767143232,2
0.9882283580426182,2
0.6139912423291088,1
0.6261088359238552,1
0.7985026830673615,2
0.01568600134190412,0
0.2432969918276,0
0.0835510701564427,0
0.13394416209380433,0
0.06697912411856555,0
0.9864464042964459,2
0.12546335292996413,0
0.5961667828136226,1
0.2264747035235637,0
0.11496458027580447,0
0.9349605085420171,2
0.4556315374222858,1
0.18340500144163518,0
0.9080402083046393,2
0.6668835861910416,2
0.6653113454944299,2
0.10839551401752923,0
0.25311969898227094,0
0.9672164668066286,2
0.026971102216095,0
0.8527790626008497,2
0.851494462410587,2
0.02784902977965964,0
0.8040538512723523,2
0.13121053716941677,0
0.8356071151528353,2
0.6848790187679191,2
0.7559909973736216,2
0.8461584538176893,2
0.09266278285446228,0
0.20584564652938364,0
0.6458158651943804,1
0.12295219158157511,0
0.11655713697660419,0
0.20991422234528057,0
0.9042641655554002,2
0.23338248154588914,0
0.742781533099044,2
0.4770132804831957,1
0.02109631810448187,0
0.016787154198003917,0
0.18119296065395596,0
0.21389944396450988,0
0.5976569140270361,1
0.1906440359852727,0
0.3903131083992102,1
0.7337420698453735,2
0.13939201258002587,0
0.619345606840365,1
0.9155989840250495,2
0.22971918150209236,0
0.6466458670388863,1
0.8596916584746527,2
0.922039140411756,2
0.5293771746727876,1
0.4618125374576817,1
0.4097359160056748,1
0.11856745497298249,0
0.30655254998827286,0
0.9179132495077406,2
0.09823815049604623,0
0.9090934594910606,2
0.16048973104005393,0
0.43909912600624645,1
0.45302407587120674,1
0.8837363713883634,2
0.1949731499620191,0
0.6307716344853341,1
0.8671286438450555,2
0.3775837762562876,1
0.7642961924333475,2
0.284381516255131,0
0.9284484565195487,2
0.37467188152562136,1
0.35713694687521846,1
0.19396710739665723,0
0.9234213973737665,2
0.7037031881779706,2
0.09243805769109337,0
0.6278349873819746,1
0.704874347475766,2
0.5891071187540586,1
0.502751809077826,1
0.22790011079040562,0
0.4662207859428994,1
0.6873125144474667,2
0.09898646547788104,0
0.8485363809850774,2
0.5153996704230998,1
0.5127511720599586,1
0.8227114319922798,2
0.7032808748822361,2
0.14378429993973751,0
0.756409466169138,2
0.28922376371084924,0
0.7485150561808945,2
0.049669978521552416,0
0.7203469483135564,2
0.8525647348714682,2
0.40296419394146,1
0.2923528309409734,0
0.9459490523395464,2
0.997194322373012,2
0.4350566250896225,1
0.423433873921199,1
0.2286703595688594,0
0.6601308477803565,2
0.47635365305679933,1
0.7623685872162127,2
0.8278855510868165,2
0.4395425896397437,1
0.1332985672476874,0
0.718760072988754,2
0.7921569263165094,2
0.5902415813443695,1
0.35555990502790547,1
0.8644335232038893,2
0.9987404558418455,2
0.47134113477007045,1
0.20661228298689005,0
0.008855328316928923,0
0.8426799495987151,2
0.8081114331539754,2
0.38314162424686815,1
0.8619827105395838,2
0.5490019149504056,1
0.5812223066574037,1
0.9577460122078787,2
0.3189376965429408,0
0.5850530004283379,1
0.05445961671945754,0
0.3077246382286134,0
0.4039794764315445,1
0.2989549565934254,0
0.46172115253155466,1
0.16416056872960783,0
0.5337707582007948,1
0.7788776804473656,2
0.08141194875716251,0
0.07668379314872431,0
0.21210665920876637,0
0.13282126220027568,0
0.09368568357071239,0
0.4921339587293063,1
0.8584582901557752,2
0.09981656508020453,0
0.6914996117824489,2
0.6566033376564876,1
0.7217457554348382,2
0.5727314846496547,1
0.29086935926765645,0
0.3539357021219772,1
0.9637934130892885,2
0.29912011344189826,0
0.8630569854174783,2
0.6238222147902227,1
0.5291800413544382,1
0.09296943543439395,0
0.2020276176227871,0
0.9646975510423365,2
0.1547135873412513,0
0.8438524768844881,2
0.17825912264635912,0
0.7609732140429563,2
0.02503204027021244,0
0.2694441617986597,0
0.12323738241798277,0
0.1964090903718002,0
0.1978500344089663,0
0.07358483435562646,0
0.0032161177669809415,0
0.7083068805828201,2
0.7142998675160576,2
0.9529613692624084,2
0.1322251086859385,0
0.9381702693298206,2
0.38592325082648693,1
0.850790658198652,2
0.2252431357500717,0
0.8238685872162544,2
0.15178795721372262,0
0.6634251938783575,2
0.33636045489348465,1
0.24772885213995122,0
0.6159422439128315,1
0.6683647237991512,2
0.8804547224757416,2
0.8940779556851403,2
0.6475301481081672,1
0.560645920479885,1
0.38912408764514295,1
0.5822004871379636,1
0.9726471964992368,2
0.24983219587285765,0
0.8825256720177004,2
0.7838719981481572,2
0.1699599686797082,0
0.6524525112805978,1
0.7450364455077937,2
0.9379126024742974,2
0.0857104720584213,0
0.003459361859435961,0
0.7537029942856077,2
0.8324347076526061,2
0.09294020196081909,0
0.95043271030624,2
0.9700449439789024,2
0.641349583367146,1
0.778804051057769,2
0.9397979387541435,2
0.3759651825604762,1
0.43624907579238303,1
0.5177112470723645,1
0.2753056212231576,0
0.5228971615760932,1
0.5791643409947107,1
0.5315089267746744,1
0.5347911654929864,1
0.3292968351938137,0
0.47305245922682937,1
0.09192423052614163,0
0.9308510880711206,2
0.7331652643176879,2
0.4223992843543689,1
0.16945192214867388,0
0.16783431644587776,0
0.8629191929689463,2
0.6760858322803611,2
0.5361780284133628,1
0.24440547870348706,0
0.0325319100631829,0
0.9343910543643373,2
0.09271584054676252,0
0.7658037122165168,2
0.3534964465668621,1
0.5486661453335964,1
0.7108537681701402,2
0.7302875882291731,2
0.27371035939136346,0
0.047094279433609554,0
0.850913068866322,2
0.3053525361409275,0
0.5355294974218133,1
0.7298346760753768,2
0.024637561726319368,0
0.965932550157515,2
0.3804236031000674,1
0.8572290671271326,2
0.931987467164778,2
0.8337211855547036,2
0.08813386187292538,0
0.6336781725343542,1
0.06865172192970781,0
0.7038884473037006,2
0.3565011101311887,1
0.1528315679302592,0
0.07360720848284552,0
0.15852621797322441,0
0.012460907373305297,0
0.8401126290588979,2
0.16975376585497115,0
0.46452102038254395,1
0.18272112994822265,0
0.43827328621255146,1
0.6811411413325815,2
0.4640037846719023,1
0.03916144053510917,0
0.4571268237580781,1
0.026650106528661177,0
0.4452231737872696,1
0.399847055569008,1
0.6807790968849619,2
0.7204746834767,2
0.4475452299086845,1
0.10596609364625043,0
0.4477980426607283,1
0.8076038724053685,2
0.7133197453293535,2
0.13074001364110388,0
0.7386540525720315,2
0.7129866803823398,2
0.1755638504190591,0
0.8435771727985308,2
0.6208495586642191,1
0.0904997532255497,0
0.13571630086815123,0
0.06983984748575145,0
0.6623427700693044,2
0.49837657279573944,1
0.4009290142728047,1
0.7638269751669404,2
0.2009769081288798,0
0.3978364693274834,1
0.6860276084487111,2
0.39668528805294556,1
0.39757892658444216,1
0.0672783529107196,0
0.4721013769436838,1
0.33753019043275156,1
0.6926611713631788,2
0.5028858659253511,1
0.04740638868324787,0
0.004822903841350423,0
0.12077490973713123,0
0.17843991486913025,0
0.24282235460214108,0
0.43170930807594765,1
0.872816671036266,2
0.9014230270835739,2
0.6586269796193184,1
0.2365137447048603,0
0.898681747961777,2
0.327356561872297,0
0.026841125791141396,0
0.7516018888846088,2
0.2398119371451629,0
0.6612896556033301,2
0.6192816154927587,1
0.9194975703201493,2
0.6290266854467347,1
0.26646606844447873,0
0.3874676404661799,1
0.2981195307044249,0
0.177761669788712,0
0.2605767997132089,0
0.6852503144246413,2
0.6464807693368682,1
0.6428104091432563,1
0.9116521978431463,2
0.2380618757091013,0
0.36288180085106625,1
0.586318993258381,1
0.332482428724328,1
0.6555859227417983,1
0.2623717095687632,0
0.8782896442726622,2
0.8011190891276587,2
0.1982437722030166,0
0.25185659678635475,0
0.21211464356325593,0
0.4544890403264652,1
0.4598994572349152,1
0.6437152092253386,1
0.6470730924842177,1
0.003935345228263776,0
0.3428937270446174,1
0.06994442384761912,0
0.6703932400672411,2
0.6642270183717233,2
0.2944890837269065,0
0.9055061812534361,2
0.06385267378446646,0
0.37550815839927176,1
0.7507269419734605,2
0.4139284519039892,1
0.1972161866558063,0
0.6864634877332301,2
0.19898267638592904,0
0.13120735220630475,0
0.864828802123142,2
0.879247915476563,2
0.86166636556741,2
0.3685245193145563,1
0.9058066526798753,2
0.4537751103261819,1
0.43572678469815096,1
0.26434521916904685,0
0.06369558253343288,0
0.1184717943003929,0
0.5246571977637216,1
0.7506650303155447,2
0.41175748861889594,1
0.10506338196434772,0
0.6510787233609316,1
0.06594001619173828,0
0.6158993777251631,1
0.6817064032887161,2
0.41897978887476184,1
0.8123360144176633,2
0.7038391583496184,2
0.3901891970373236,1
0.6692698925628319,2
0.03991386506353556,0
0.8904930657588161,2
0.02544508175941973,0
0.7182377893491401,2
0.8755712997855524,2
0.957433994650805,2
0.5840894685930544,1
0.26411389430156407,0
0.5619174437520797,1
0.3288392884403949,0
0.7229354402360846,2
0.8250288581811934,2
0.6872074560525953,2
0.1483862132306547,0
0.6254993115422084,1
0.35813690430245326,1
0.07354167844726855,0
0.6230711142584614,1
0.8342520075291293,2
0.08584031899835232,0
0.3805963286634585,1
0.7686550519276593,2
0.10635489264882736,0
0.3367427932526724,1
0.6371389192999418,1
0.26875644586587566,0
0.8141831651170165,2
0.011742216177164866,0
0.7332199630622842,2
0.6512406984400891,1
0.3352966135859803,1
0.5117710959113424,1
0.8072999931945987,2
0.800668800313452,2
0.07616446076507699,0
0.9558820876162984,2
0.24198386670645788,0
0.7580859152979232,2
0.7880605883433268,2
0.9251311334325368,2
0.9968925891048415,2
0.43056790912836285,1
0.16102472772137544,0
0.5327134151306283,1
0.9604641592340536,2
0.0844660578896016,0
0.16968129114292874,0
0.16750801528386838,0
0.667533465978426,2
0.9070770349281412,2
0.734862840559367,2
0.6235692755110032,1
0.2949543057124485,0
0.9601075550452157,2
0.39183161849936143,1
0.6773261216993778,2
0.5485390847022884,1
0.7687400453637641,2
0.4556313935115329,1
0.5981197846016293,1
0.6816719721417418,2
0.05974252079851816,0
0.11124267061551507,0
0.12590432710158395,0
0.814206684630691,2
0.9577333139082023,2
0.7105208896821157,2
0.32237593712620005,0
0.8571707181882893,2
0.7927529078078953,2
0.9850126779294731,2
0.053584071970955716,0
0.17197711853463082,0
0.06968286009108426,0
0.7168029109899852,2
0.5346707465367616,1
0.9054380097091256,2
0.26355278351900124,0
0.7536928318134145,2
0.7252565579547315,2
0.4736699144198022,1
0.3367465187179176,1
0.7362005969974407,2
0.10919830362547678,0
0.2569032167557769,0
0.4395929863027225,1
0.1663268565537075,0
0.01617755953213318,0
0.02488638386890729,0
0.3501757250535751,1
0.9091536283450105,2
0.23141041789978978,0
0.8657049795917896,2
0.07356960781777999,0
0.2340445278066975,0
0.37637941617228965,1
0.16225603353253548,0
0.03675904299347488,0
0.3151731672459932,0
0.43935580690426346,1
0.752876017983229,2
0.04169746303268074,0
0.9349369505518238,2
0.4836719077698226,1
0.9280092297995644,2
0.48204845550743525,1
0.9502531073223945,2
0.501060950180356,1
0.7534742350131578,2
0.24291611212043696,0
0.23847108520516058,0
0.9774534854217518,2
0.639430060032015,1
0.01100115278547975,0
0.18513558671666686,0
0.20643052735810397,0
0.1526309143379022,0
0.9226925418322472,2
0.3136505125243392,0
0.6320822653940336,1
0.5160456395201908,1
0.18965002665008446,0
0.8159233671055827,2
0.42036910050325016,1
0.3902689062586291,1
0.272706390287749,0
0.997237917840773,2
0.5676037118065794,1
0.8955596580822854,2
0.050244327725986415,0
0.8719371051637534,2
0.8321552324528608,2
0.2795409437022568,0
0.6710542783173946,2
0.6128638954277827,1
0.14306484244616824,0
0.5931115690613277,1
0.8066090470973228,2
0.3971079954324034,1
0.14418438022954494,0
0.43388022804845505,1
0.15417065689848297,0
0.3202046806645069,0
0.626961303587896,1
0.44107009153679844,1
0.8770751792619074,2
0.25243381190994163,0
0.11832251100423719,0
0.984443577401862,2
0.686070896452205,2
0.2137720049252253,0
0.07471159987264742,0
0.025468508360046327,0
0.7494047505949191,2
0.1377874323883128,0
0.4903285662846889,1
0.0878482096581652,0
0.5230819409336752,1
0.05209214333465195,0
0.48474416798662856,1
0.7356704609395938,2
0.04846335655493972,0
0.8556181685732196,2
0.9184364666556047,2
0.6136383316648925,1
0.19589419471852454,0
0.1891168373609433,0
0.1708203512225791,0
0.7329327333874656,2
0.5851612473429286,1
0.30142071289801264,0
0.2467272753046379,0
0.965996883314879,2
0.4518766493226075,1
0.10308254251923377,0
0.9214336260842084,2
0.00519775622459695,0
0.010564264155444536,0
0.018727222893038853,0
0.5102460424639166,1
0.304225591177674,0
0.9747086628885877,2
0.06848153402830837,0
0.9161212748738538,2
0.6306727154189047,1
0.792634496646048,2
0.5407735772667953,1
0.604294407839314,1
0.37073135892475784,1
0.8174797506100961,2
0.12551037692280387,0
0.546111473106928,1
0.19019533869042426,0
0.41756710851264545,1
0.2562147241382525,0
0.6075033914012271,1
0.9906397720243888,2
0.708007479342722,2
0.9083456263755825,2
0.87201544130311,2
0.18442150774932553,0
0.294543501504441,0
0.6456703899867589,1
0.7003581821109272,2
0.9591043515585224,2
0.09953933322127151,0
0.6519612551042634,1
0.8048163918140304,2
0.5888532088628418,1
0.41479199508690445,1
0.8641973169587457,2
0.6411733747626227,1
0.9223410797076647,2
0.06141604056130712,0
0.46001884277665595,1
0.785401347819696,2
0.9238289759202793,2
0.3111071882547307,0
0.9793119208298456,2
0.06652053853678508,0
0.8347091601576813,2
0.8722014036391724,2
0.4238676227961171,1
0.816721001913754,2
0.6107031457593644,1
0.1734523755273406,0
0.6478045842217331,1
0.8834232121900366,2
0.07949841236114108,0
0.5022573246498583,1
0.8846874946938356,2
0.09981447460375736,0
0.4546902133626167,1
0.4460069866665841,1
0.8643992880265551,2
0.7421090464693689,2
0.34381291844534356,1
0.181324580020492,0
0.95051532000647,2
0.18770621121966713,0
0.7776551199165831,2
0.8184945452622957,2
0.04476414987115307,0
0.2523196664838341,0
0.6958588794227155,2
0.05630598961416633,0
0.020600141920188664,0
0.8362040672651307,2
0.09793755219642197,0
0.13274410524036573,0
0.7102157497452731,2
0.7516092865996807,2
0.5692063622832981,1
0.2387827692351705,0
0.7448272613018548,2
0.9007026435377774,2
0.354773966937603,1
0.43526546346928385,1
0.44992560313882846,1
0.7455284798929611,2
0.8650184710242483,2
0.38613001856124696,1
0.7502752975930299,2
0.7071800584396168,2
0.08130279466823231,0
0.05964880591008359,0
0.4803474002079434,1
0.6991775684789474,2
0.272980850742952,0
0.19542327432010287,0
0.30953541303882237,0
0.576540514742816,1
0.22358008797815798,0
0.6195281657342947,1
0.3426664198139556,1
0.43451896306043436,1
0.7402502798748729,2
0.11091513358562255,0
0.5966199117369678,1
0.9886763828580788,2
0.2165146935624953,0
0.7715292475673506,2
0.15797245850260877,0
0.7090991136742528,2
0.4521728000664572,1
0.2695250293663519,0
0.07007068956181761,0
0.05216750747342336,0
0.11068803148868533,0
0.015292381383074538,0
0.32333340578148095,0
0.3585473347161193,1
0.09829409650681364,0
0.6795588995400094,2
0.6867093493887343,2
0.025320328723656305,0
0.9956713770461697,2
0.3833918413908386,1
0.9994740214051291,2
0.17534215403584674,0
0.540036522781822,1
0.387829554017853,1
0.6933996580252741,2
0.05422328678021726,0
0.8332012778146605,2
0.15245811996039116,0
0.6103136412555735,1
0.4557802879398122,1
0.05359725988102204,0
0.17706853775839226,0
0.7714058348655123,2
0.011262529703693125,0
0.767694064140433,2
0.12574387843992785,0
0.8896687942038222,2
0.2828091392147024,0
0.29337142524784576,0
0.6642165344298523,2
0.4516074695421184,1
0.9988942583517406,2
0.8278148131754538,2
0.4526663896651836,1
0.981096955201667,2
0.22614340506609798,0
0.630112725821454,1
0.1734871892523795,0
0.7338656602713005,2
0.2758539534804718,0
0.4579253244948527,1
0.24353761684975528,0
0.6215662656407586,1
0.7111100377913581,2
0.7874433754840109,2
0.6608090467228926,2
0.9238178656785916,2
0.28658265242278813,0
0.48770519591394834,1
0.9840244009567525,2
0.9278465991694719,2
0.8211101179133655,2
0.6486663539257229,1
0.8397538630639698,2
0.8204602360989839,2
0.5030502209135843,1
0.8890215802103004,2
0.43321607469717704,1
0.07327795475469534,0
0.32734181546255303,0
0.6851809190321204,2
0.7189970556177219,2
0.770187023225239,2
0.4628124099026244,1
0.22995230649782294,0
0.7184298535088249,2
0.8765958907920597,2
0.19749475854104526,0
0.586133165626379,1
0.014656571176640654,0
0.8657859884936854,2
0.758718645989121,2
0.325384757979002,0
0.9819854787716603,2
0.8362446900742897,2
0.859128985538343,2
0.4327264982523096,1
0.7745835117735679,2
0.7268205320690184,2
0.28757375229086135,0
0.38674605121314176,1
0.9274633966575702,2
0.398173029631683,1
0.943448816590648,2
0.8705814284988396,2
0.37758401183971846,1
0.4594568803673994,1
0.4058347926069972,1
0.5264637077380743,1
0.05879773946113831,0
0.4120316975853989,1
0.8311457176039287,2
0.5230234539335857,1
0.6316071800334258,1
0.632903263933562,1
0.8406023952136437,2
0.28732079833894153,0
0.8700094566257073,2
0.9944298651032221,2
0.3116875344381381,0
0.22891618903145305,0
0.3433934537215775,1
0.3505856569844824,1
0.036014861167460444,0
0.05363053086822678,0
0.47560822837660055,1
0.28218804724434643,0
0.03521385178898262,0
0.8045435991958716,2
0.513963564117253,1
0.8152711533382427,2
0.21122995820960033,0
0.5253804611492146,1
0.7018614825856249,2
0.9693897133127969,2
0.5919880073981258,1
0.629786814992948,1
0.1723457021732221,0
0.9341123777314334,2
0.11102132037203871,0
0.6520832119866862,1
0.07158076824895154,0
0.16715694874169507,0
0.28188473905549694,0
0.9329859197425712,2
0.6907264032996798,2
0.34632723446386493,1
0.679649668129248,2
0.41216285061442215,1
0.12582558976329905,0
0.7116718757522636,2
